session,conf,label,edge_id,move_name,basis,links_to_extracted,links_to_name,from_idx,from_speaker,from_timestamp,from_chunk,to_idx,to_speaker,to_timestamp,to_chunk,is_self_link,is_cross_chunk,from_evidence,from_explanation,to_evidence
2021_06_11_SLU_S5,2021SLU,SLU_S5,34,extends_existing_idea,named_speaker,True,Jay Forsythe,91,Andro Rios,03:33-04:55,botB2_2021_06_11_10_58_55_chunk6.json,90,Jay Forsythe,00:00-03:32,botB2_2021_06_11_10_58_55_chunk6.json,False,False,there are small reactive organic compounds in the absence of life would just degrade very quickly... that would be very exciting to expand with that to everybody else as well is that... there are other small organic molecules,He builds directly on Jay's point about small versus large organic molecules.,I think it'll be really difficult to assign... when you have these really complex mixtures
2021_06_11_SLU_S5,2021SLU,SLU_S5,35,raises_concern,nearest_prior,False,,94,Ziming Yang,05:46-06:12,botB2_2021_06_11_10_58_55_chunk6.json,91,Andro Rios,03:33-04:55,botB2_2021_06_11_10_58_55_chunk6.json,False,False,I think that's really challenging for remote sensing.,He points out the difficulty of structural identification from a distance.,there are small reactive organic compounds in the absence of life would just degrade very quickly... that would be very exciting to expand with that to everybody else as well is that... there are other small organic molecules
2021_06_11_SLU_S5,2021SLU,SLU_S5,36,connects_methods,on_table_idea,False,,95,Andro Rios,06:13-06:40,botB2_2021_06_11_10_58_55_chunk6.json,62,Morgan Raven,02:52-03:06,botB2_2021_06_11_10_58_55_chunk4.json,False,True,what are the limits... to an astronomer... with exoplanets,He explicitly connects his chemistry question to the astronomical observation methods.,"particulate like cloud condensation nuclei, hazes... is there a hope of detecting something like that"
2021_06_11_SLU_S5,2021SLU,SLU_S5,37,synthesizes_contributions,nearest_prior,False,,104,Amanda Stockton,08:56-09:06,botB2_2021_06_11_10_58_55_chunk6.json,95,Andro Rios,06:13-06:40,botB2_2021_06_11_10_58_55_chunk6.json,False,False,The signal is just not there. I guess that's the answer.,She synthesizes the information to conclude why the observation isn't possible.,what are the limits... to an astronomer... with exoplanets
2021_06_11_SLU_S5,2021SLU,SLU_S5,38,connects_methods,on_table_idea,False,,107,Eliza Kempton,09:27-09:45,botB2_2021_06_11_10_58_55_chunk6.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,True,if there are interesting spectral features... we could add into our models,She connects the chemistry concept (spectral features of specific molecules) to the astronomy method (atmospheric modeling).,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,39,raises_concern,on_table_idea,False,,112,Eliza Kempton,00:47-02:18,botB2_2021_06_11_10_58_55_chunk7.json,42,Amanda Stockton,08:25-09:43,botB2_2021_06_11_10_58_55_chunk2.json,False,True,the signal like you don't you don't get this like exquisite beautiful spectrum where you can just see all the lines you get something that's like stuck in the noise,Eliza highlights the severe signal-to-noise limitations of current exoplanet spectroscopy compared to lab instruments.,apply some of these tools that we use in biology to understand how different groups are different from each other... piece apart what at least on Earth looks like living versus non-living
2021_06_11_SLU_S5,2021SLU,SLU_S5,40,extends_existing_idea,named_speaker,True,Maggie Osburn,115,Eliza Kempton,03:12-04:40,botB2_2021_06_11_10_58_55_chunk7.json,114,Maggie Osburn,02:27-03:11,botB2_2021_06_11_10_58_55_chunk7.json,False,False,let's get all that context from hotter planets from bigger planets and yeah no so again so if there is specific useful context that any of you can can think of,Eliza extends Maggie's idea by explicitly inviting the chemists to identify what specific context from hotter planets would be useful.,could you compare across you know places that have potential for habitability compared to those that don't essentially you're creating that abiotic baseline by looking at uninhabitable places to start with
2021_06_11_SLU_S5,2021SLU,SLU_S5,41,synthesizes_contributions,on_table_idea,False,,116,Tori Hoeler,04:40-04:49,botB2_2021_06_11_10_58_55_chunk7.json,62,Morgan Raven,02:52-03:06,botB2_2021_06_11_10_58_55_chunk4.json,False,True,So I actually see lots of really cool potential for convergence.,Tori explicitly notes that the group's ideas are converging toward a shared direction.,"particulate like cloud condensation nuclei, hazes... is there a hope of detecting something like that"
2021_06_11_SLU_S5,2021SLU,SLU_S5,42,synthesizes_contributions,named_speaker,True,Morgan Raven,122,Tori Hoeler,07:27-09:24,botB2_2021_06_11_10_58_55_chunk7.json,119,Morgan Raven,04:55-06:04,botB2_2021_06_11_10_58_55_chunk7.json,False,False,goes back to this discussion of pathways that Andro and a few other people have brought up earlier on is that one of the characteristics I think of life is that um it down selects from a very large set of possibilities,Tori synthesizes Morgan's point about complexity with earlier discussions about biological pathways and down-selection.,just the intrinsic complexity of molecules themselves... how big and how rare should these things be if they're truly randomly being produced
2021_06_11_SLU_S5,2021SLU,SLU_S5,43,synthesizes_contributions,on_table_idea,False,,138,Jay Forsythe,01:14-03:23,botB2_2021_06_11_10_58_55_chunk8.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,True,we talked a lot about isotopes... looking at multiple isotopes... amount of processing... statistical distribution... amino acids... biological recycling,"Jay reads through the notes, synthesizing the various topics the group discussed into a cohesive summary.",one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,44,synthesizes_contributions,on_table_idea,False,,142,Maggie Osburn,03:44-04:01,botB2_2021_06_11_10_58_55_chunk8.json,62,Morgan Raven,02:52-03:06,botB2_2021_06_11_10_58_55_chunk4.json,False,True,"we've got at least one that's sort of like, you know, splitting multi-isotope systems, um, sort of that whole amino acid discussion.",Maggie synthesizes a key theme from their discussion into a potential summary point.,"particulate like cloud condensation nuclei, hazes... is there a hope of detecting something like that"
2021_06_11_SLU_S5,2021SLU,SLU_S5,45,synthesizes_contributions,on_table_idea,False,,155,Maggie Osburn,05:27-05:46,botB2_2021_06_11_10_58_55_chunk8.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,True,True,how can we better leverage isotopes as potential biosignatures by comparing multiple isotope systems within simple molecules between known abiotic systems versus biological systems versus something in between.,"Maggie dictates a highly synthesized, specific research question that captures the core of their previous discussion.",one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,46,returns_to_earlier_idea,on_table_idea,False,,158,Andro Rios,06:44-06:55,botB2_2021_06_11_10_58_55_chunk8.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,True,"I think the spectroscopically resolvable gases, isotope signatures, that one looks kind of interesting.",Andro highlights a specific idea from their earlier discussion to be included in the summary.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_11_05_NES_S8,2021NES,NES_S8,0,extends_existing_idea,named_speaker,True,Linsey Seitz,68,Wilson Smith,05:24-06:31,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk2.json,64,Linsey Seitz,04:10-05:05,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk2.json,False,False,designing a cell for characterization that can give you nanoscale um information that also represents a large scale reactor,Wilson builds on Linsey's idea by adding the requirement that the characterization cell must represent large-scale reactor conditions.,pushing experimental techniques to be able to probe those relevant uh length scales is kind of interesting.
2021_11_05_NES_S8,2021NES,NES_S8,1,extends_existing_idea,on_table_idea,False,,70,Wilson Smith,07:06-08:43,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk2.json,68,Wilson Smith,05:24-06:31,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk2.json,True,False,we need to learn from them but then also define uh design criteria for CO2 electrolyzers.,Wilson extends the discussion by proposing the need to define new design criteria specific to CO2 electrolyzers.,designing a cell for characterization that can give you nanoscale um information that also represents a large scale reactor
2021_11_05_NES_S8,2021NES,NES_S8,2,extends_existing_idea,named_speaker,True,Wilson Smith,71,Emily Carter,08:44-09:26,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk2.json,70,Wilson Smith,07:06-08:43,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk2.json,False,False,when you think about feeding the outcome of an of an electrolyzer... to a a biological system... it brings up the issue of matching fluxes.,Emily builds on Wilson's point about downstream processes by introducing the specific challenge of matching fluxes between units.,we need to learn from them but then also define uh design criteria for CO2 electrolyzers.
2021_11_05_NES_S8,2021NES,NES_S8,3,extends_existing_idea,named_speaker,True,Emily Carter,72,Wilson Smith,09:26-10:00,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk2.json,71,Emily Carter,08:44-09:26,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk2.json,False,False,"if we want a CO2 electrolyzer that makes syngas or CO, and we want to feed that to a Fischer-Tropsch synthesis plant, which is operating at 50 bar, then the question is do we need to operate the electrolysis at 50 bar?",Wilson extends Emily's point about matching fluxes to matching operating conditions like pressure.,when you think about feeding the outcome of an of an electrolyzer... to a a biological system... it brings up the issue of matching fluxes.
2021_11_05_NES_S8,2021NES,NES_S8,4,extends_existing_idea,named_speaker,True,Linsey Seitz,73,Wilson Smith,00:00-00:17,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk3.json,64,Linsey Seitz,04:10-05:05,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk2.json,False,True,back to Linsey's point is you know having local identification under high pressures makes an even more challenge,Wilson builds on Linsey's earlier point about probing local environments by adding the context of high pressure.,pushing experimental techniques to be able to probe those relevant uh length scales is kind of interesting.
2021_11_05_NES_S8,2021NES,NES_S8,5,extends_existing_idea,on_table_idea,False,,75,Linsey Seitz,00:24-01:00,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk3.json,68,Wilson Smith,05:24-06:31,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk2.json,False,True,optimizing for that diagnostic is a completely different set of conditions constraints than what you're talking about optimizing for products,Linsey elaborates on the challenge of designing characterization cells by highlighting the trade-offs involved.,designing a cell for characterization that can give you nanoscale um information that also represents a large scale reactor
2021_11_05_NES_S8,2021NES,NES_S8,6,extends_existing_idea,named_speaker,True,Jose Mendoza,78,Emily Carter,03:46-04:31,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk3.json,77,Jose Mendoza,01:14-03:46,B2_Zoom_Meeting_Room_2_2021_11_05_13_07_15_chunk3.json,False,False,dynamics is also incredibly important the solvent dynamics and actually change many things can change the kinetics,Emily builds on Jose's point about thermodynamics by adding the importance of solvent dynamics.,I was thinking on phase diagrams right so all these diagrams that it's like the wave function of all these compounds
